5259	10498	5	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5260	10499	35	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5261	10500	35	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5262	10501	5	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5263	10502	5	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
1382	6553	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
35	5206	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
5	5176	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
4	5175	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
294	5465	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
5264	10503	5	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5265	10504	5	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
9	5180	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
5266	10505	20	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5267	10506	20	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5268	10507	15	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5269	10508	10	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5270	10509	10	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5271	10510	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5272	10511	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5273	10512	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5274	10513	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5275	10514	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5276	10515	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5277	10516	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5278	10517	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5279	10518	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5280	10519	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5281	10520	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5282	10521	4	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5283	10522	4	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5284	10523	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5285	10524	3	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5286	10525	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5287	10526	12	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5288	10527	3	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5289	10528	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5290	10529	3	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5291	10530	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5292	10531	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5293	10532	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5294	10533	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5295	10534	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5296	10535	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5297	10536	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5298	10537	4	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5299	10538	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5300	10539	1	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5301	10540	2	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5302	10541	5	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5303	10542	5	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5304	10543	10	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
5305	10544	10	num	\N	f	f	\N	\N	\N	2023-01-05 11:06:24	\N	\N	Held	\N	\N	f
944	6115	30	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
968	6139	35	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
961	6132	70	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
953	6124	20	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
973	6144	1000	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
972	6143	50	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
971	6142	10	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1100	6271	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Issued to User	\N	\N	f
1101	6272	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Issued to User	\N	\N	f
1099	6270	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Issued to User	\N	\N	f
1098	6269	102	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Issued to User	\N	\N	f
1103	6274	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Issued to User	\N	\N	f
1104	6275	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Issued to User	\N	\N	f
1069	6240	12	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2020-12-15	\N	Issued to User	\N	\N	f
1070	6241	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2020-12-15	\N	Issued to User	\N	\N	f
1071	6242	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2020-12-15	\N	Issued to User	\N	\N	f
1072	6243	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2020-12-15	\N	Issued to User	\N	\N	f
1097	6268	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Issued to User	\N	\N	f
1102	6273	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Issued to User	\N	\N	f
1210	6381	8	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
1168	6339	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1172	6343	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1165	6336	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1179	6350	1	bag	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1167	6338	12	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1177	6348	6	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1166	6337	12	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1175	6346	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1176	6347	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1171	6342	6	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1173	6344	6	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1174	6345	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1169	6340	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1170	6341	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1180	6351	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1181	6352	100	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1182	6353	30	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1183	6354	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
1184	6355	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
44	5215	1	num	\N	f	f	MF	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
39	5210	5	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
38	5209	5	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
36	5207	5	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
51	5222	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
37	5208	9	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
52	5223	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
49	5220	1	rol	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
45	5216	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1085	6256	1	num	\N	f	f	NDT	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
874	6045	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
43	5214	1	set	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
50	5221	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
48	5219	4	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
47	5218	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
46	5217	5	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
54	5225	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1192	6363	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1191	6362	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1188	6359	2	btl	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1185	6356	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1187	6358	5	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1190	6361	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1186	6357	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1189	6360	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1214	6385	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1213	6384	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
1212	6383	78	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
1215	6386	8	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
1193	6364	5	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2020-12-15	\N	Issued to User	\N	\N	f
1267	6438	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Written Off	\N	\N	f
1266	6437	4	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Written Off	\N	\N	f
1265	6436	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Written Off	\N	\N	f
1262	6433	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Written Off	\N	\N	f
1264	6435	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Written Off	\N	\N	f
1263	6434	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Written Off	\N	\N	f
1470	6641	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Written Off	\N	\N	f
2683	7854	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Issued to User	\N	\N	f
2684	7855	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Issued to User	\N	\N	f
2686	7857	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2021-12-15	\N	Issued to User	\N	\N	f
2906	8077	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	2022-03-01	\N	Written Off	\N	\N	f
123	5294	8	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
122	5293	4	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
120	5291	7	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
119	5290	6	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
116	5287	18	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
124	5295	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
107	5278	4	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
106	5277	10	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
112	5283	30	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
118	5289	6	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
117	5288	1	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
81	5252	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
84	5255	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
83	5254	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
87	5258	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
82	5253	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
80	5251	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
85	5256	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
88	5259	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
96	5267	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
104	5275	3	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
109	5280	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
115	5286	5	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
99	5270	25	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
56	5227	2	num	\N	f	f	NDT	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
133	5304	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
132	5303	4	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
128	5299	4	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
127	5298	4.2	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
126	5297	8.4	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
125	5296	22.8	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
131	5302	8	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
130	5301	4.6	ft	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
59	5230	5	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
2	5173	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1553	6724	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
1456	6627	1	num	\N	f	f	INTELL	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
89	5260	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Installed	\N	\N	f
92	5263	1	num	\N	f	f	MF	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
91	5262	1	num	\N	f	f	MF	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
90	5261	1	num	\N	f	f	MF	\N	\N	2022-12-15 12:04:23	\N	\N	Held	\N	\N	f
94	5265	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
102	5273	2	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
101	5272	1	num	\N	f	f	\N	\N	\N	2022-12-15 12:04:23	\N	\N	Consumed	\N	\N	f
